date,number_of_hours,current_soc_mwh,soc_pct,net_power_to_be_sold_or_buy,current_release,battery_grid_power_mw,uncontrolled_power,next_soc_mwh,surplus,throughput_mwh,wear_cost,current_benefit,net_benefit,cumulative_net_benefit,cumulative_benefit,wind_only_revenue,marginal_benefit_vs_wind_only_net,price
1292,1292,3,100,2.3275,1.25,1.1875,1.14,1.75,0,1.25,6.25,162.8086,156.5586,103063.1512,104574.4012,79.743,,69.95
1293,1293,1.75,58.33,2.8025,1.75,1.6625,1.14,0,0,1.75,8.75,196.0349,187.2849,103250.4361,104770.4361,79.743,,69.95
1294,1294,0,0,1.14,0,0,1.14,0,0,0,0,76.9386,76.9386,103327.3747,104847.3747,76.9386,,67.49
1295,1295,0,0,1.15,0,0,1.15,0,0,0,0,69.828,69.828,103397.2027,104917.2027,69.828,,60.72
1296,1296,0,0,1.13,0,0,1.13,0,0,0,0,76.6592,76.6592,103473.8619,104993.8619,76.6592,,67.84
1297,1297,0,0,1.13,0,0,1.13,0,0,0,0,68.2181,68.2181,103542.08,105062.08,68.2181,,60.37
1298,1298,0,0,1.13,0,0,1.13,0,0,0,0,68.0599,68.0599,103610.1399,105130.1399,68.0599,,60.23
1299,1299,0,0,1.14,0,0,1.14,0,0,0,0,67.032,67.032,103677.1719,105197.1719,67.032,,58.8
1300,1300,0,0,1.13,0,0,1.13,0,0,0,0,70.1165,70.1165,103747.2884,105267.2884,70.1165,,62.05
1301,1301,0,0,1.13,0,0,1.13,0,0,0,0,67.2124,67.2124,103814.5008,105334.5008,67.2124,,59.48
1302,1302,0,0,1.13,0,0,1.13,0,0,0,0,72.4443,72.4443,103886.9451,105406.9451,72.4443,,64.11
1303,1303,0,0,1.12,0,0,1.12,0,0,0,0,37.072,37.072,103924.0171,105444.0171,37.072,,33.1
1304,1304,0,0,1.12,0,0,1.12,0,0,0,0,23.1616,23.1616,103947.1787,105467.1787,23.1616,,20.68
1305,1305,0,0,1.12,0,0,1.12,0,0,0,0,3.0128,3.0128,103950.1915,105470.1915,3.0128,,2.69
1306,1306,0,0,1.12,0,0,1.12,0,0,0,0,2.5536,2.5536,103952.7451,105472.7451,2.5536,,2.28
1307,1307,0,0,0.0547,-1,-1.0753,1.13,1,0,1,5,0.0279,-4.9721,103947.773,105472.773,0.5763,,0.51
1308,1308,1,33.33,0.1395,-2,-2.1505,2.29,3,0,2,10,0,-10,103937.773,105472.773,0,,0
1309,1309,3,100,2.29,0,0,2.29,3,0,0,0,4.7403,4.7403,103942.5133,105477.5133,4.7403,,2.07
1310,1310,3,100,2.28,0,0,2.28,3,0,0,0,6.1332,6.1332,103948.6465,105483.6465,6.1332,,2.69
1311,1311,3,100,2.3,0,0,2.3,3,0,0,0,16.928,16.928,103965.5745,105500.5745,16.928,,7.36
1312,1312,3,100,2.3,0,0,2.3,3,0,0,0,81.811,81.811,104047.3855,105582.3855,81.811,,35.57
1313,1313,3,100,1.14,0,0,1.14,3,0,0,0,76.6308,76.6308,104124.0163,105659.0163,76.6308,,67.22
1314,1314,3,100,1.14,0,0,1.14,3,0,0,0,80.1648,80.1648,104204.1811,105739.1811,80.1648,,70.32
1315,1315,3,100,1.8425,0.75,0.7125,1.13,2.25,0,0.75,3.75,129.5646,125.8146,104329.9957,105868.7457,79.4616,,70.32
1316,1316,2.25,75,1.3775,0.25,0.2375,1.14,2,0,0.25,1.25,96.8658,95.6158,104425.6115,105965.6115,80.1648,,70.32
1317,1317,2,66.67,2.7925,1.75,1.6625,1.13,0.25,0,1.75,8.75,196.3686,187.6186,104613.2301,106161.9801,79.4616,,70.32
1318,1318,0.25,8.33,1.14,0,0,1.14,0.25,0,0,0,77.805,77.805,104691.0351,106239.7851,77.805,,68.25
1319,1319,0.25,8.33,1.14,0,0,1.14,0.25,0,0,0,68.6166,68.6166,104759.6517,106308.4017,68.6166,,60.19
1320,1320,0.25,8.33,1.3775,0.25,0.2375,1.14,0,0,0.25,1.25,96.8658,95.6158,104855.2675,106405.2675,80.1648,,70.32
1321,1321,0,0,1.12,0,0,1.12,0,0,0,0,71.8032,71.8032,104927.0707,106477.0707,71.8032,,64.11
1322,1322,0,0,1.12,0,0,1.12,0,0,0,0,69.3504,69.3504,104996.4211,106546.4211,69.3504,,61.92
1323,1323,0,0,0.0447,-1,-1.0753,1.12,1,0,1,5,2.1046,-2.8954,104993.5257,106548.5257,52.696,,47.05
1324,1324,1,33.33,0.0447,-1,-1.0753,1.12,2,0,1,5,1.7588,-3.2412,104990.2845,106550.2845,44.0384,,39.32
1325,1325,2,66.67,1.13,0,0,1.13,2,0,0,0,58.6583,58.6583,105048.9428,106608.9428,58.6583,,51.91
1326,1326,2,66.67,1.13,0,0,1.13,2,0,0,0,75.7213,75.7213,105124.6641,106684.6641,75.7213,,67.01
1327,1327,2,66.67,1.14,0,0,1.14,2,0,0,0,67.8528,67.8528,105192.5169,106752.5169,67.8528,,59.52
1328,1328,2,66.67,1.3875,0.25,0.2375,1.15,1.75,0,0.25,1.25,92.9764,91.7264,105284.2433,106845.4933,77.0615,,67.01
1329,1329,1.75,58.33,1.13,0,0,1.13,1.75,0,0,0,73.5065,73.5065,105357.7498,106918.9998,73.5065,,65.05
1330,1330,1.75,58.33,1.15,0,0,1.15,1.75,0,0,0,69.4485,69.4485,105427.1983,106988.4483,69.4485,,60.39
1331,1331,1.75,58.33,1.13,0,0,1.13,1.75,0,0,0,73.7325,73.7325,105500.9308,107062.1808,73.7325,,65.25
1332,1332,1.75,58.33,0.2459,-1.25,-1.3441,1.59,3,0,1.25,6.25,11.9022,5.6522,105506.583,107074.083,76.956,,48.4
1333,1333,3,100,2.29,0,0,2.29,3,0,0,0,134.6062,134.6062,105641.1892,107208.6892,134.6062,,58.78
1334,1334,3,100,2.29,0,0,2.29,3,0,0,0,160.8038,160.8038,105801.993,107369.493,160.8038,,70.22
1335,1335,3,100,2.27,0,0,2.27,3,0,0,0,159.6264,159.6264,105961.6194,107529.1194,159.6264,,70.32
1336,1336,3,100,2.29,0,0,2.29,3,0,0,0,161.0328,161.0328,106122.6522,107690.1522,161.0328,,70.32
1337,1337,3,100,1.14,0,0,1.14,3,0,0,0,80.1648,80.1648,106202.817,107770.317,80.1648,,70.32
1338,1338,3,100,1.14,0,0,1.14,3,0,0,0,80.1648,80.1648,106282.9818,107850.4818,80.1648,,70.32
1339,1339,3,100,1.13,0,0,1.13,3,0,0,0,79.4616,79.4616,106362.4434,107929.9434,79.4616,,70.32
1340,1340,3,100,2.555,1.5,1.425,1.13,1.5,0,1.5,7.5,179.6676,172.1676,106534.611,108109.611,79.4616,,70.32
1341,1341,1.5,50,1.3775,0.25,0.2375,1.14,1.25,0,0.25,1.25,96.8658,95.6158,106630.2268,108206.4768,80.1648,,70.32
1342,1342,1.25,41.67,1.3775,0.25,0.2375,1.14,1,0,0.25,1.25,96.8658,95.6158,106725.8426,108303.3426,80.1648,,70.32
1343,1343,1,33.33,1.14,0,0,1.14,1,0,0,0,75.6846,75.6846,106801.5272,108379.0272,75.6846,,66.39
1344,1344,1,33.33,1.14,0,0,1.14,1,0,0,0,75.4452,75.4452,106876.9724,108454.4724,75.4452,,66.18
1345,1345,1,33.33,1.13,0,0,1.13,1,0,0,0,76.0264,76.0264,106952.9988,108530.4988,76.0264,,67.28
1346,1346,1,33.33,1.13,0,0,1.13,1,0,0,0,73.5065,73.5065,107026.5053,108604.0053,73.5065,,65.05
1347,1347,1,33.33,1.13,0,0,1.13,1,0,0,0,60.6697,60.6697,107087.175,108664.675,60.6697,,53.69
1348,1348,1,33.33,0.0647,-1,-1.0753,1.14,2,0,1,5,3.3602,-1.6398,107085.5352,108668.0352,59.1774,,51.91
1349,1349,2,66.67,1.12,0,0,1.12,2,0,0,0,60.1328,60.1328,107145.668,108728.168,60.1328,,53.69
1350,1350,2,66.67,1.12,0,0,1.12,2,0,0,0,75.0512,75.0512,107220.7192,108803.2192,75.0512,,67.01
1351,1351,2,66.67,1.14,0,0,1.14,2,0,0,0,75.4452,75.4452,107296.1644,108878.6644,75.4452,,66.18
1352,1352,2,66.67,1.3775,0.25,0.2375,1.14,1.75,0,0.25,1.25,96.8658,95.6158,107391.7802,108975.5302,80.1648,,70.32
1353,1353,1.75,58.33,2.7925,1.75,1.6625,1.13,0,0,1.75,8.75,196.3686,187.6186,107579.3988,109171.8988,79.4616,,70.32
1354,1354,0,0,1.13,0,0,1.13,0,0,0,0,78.2977,78.2977,107657.6965,109250.1965,78.2977,,69.29
1355,1355,0,0,1.13,0,0,1.13,0,0,0,0,71.7324,71.7324,107729.4289,109321.9289,71.7324,,63.48
1356,1356,0,0,0.0547,-1,-1.0753,1.13,1,0,1,5,1.9468,-3.0532,107726.3757,109323.8757,40.1941,,35.57
1357,1357,1,33.33,0.1295,-2,-2.1505,2.28,3,0,2,10,6.3747,-3.6253,107722.7504,109330.2504,112.2672,,49.24
1358,1358,3,100,2.28,0,0,2.28,3,0,0,0,117.8988,117.8988,107840.6492,109448.1492,117.8988,,51.71
1359,1359,3,100,2.3,0,0,2.3,3,0,0,0,124.154,124.154,107964.8032,109572.3032,124.154,,53.98
1360,1360,3,100,1.27,0,0,1.27,3,0,0,0,87.9602,87.9602,108052.7634,109660.2634,87.9602,,69.26
1361,1361,3,100,1.14,0,0,1.14,3,0,0,0,80.1648,80.1648,108132.9282,109740.4282,80.1648,,70.32
1362,1362,3,100,1.13,0,0,1.13,3,0,0,0,79.4616,79.4616,108212.3898,109819.8898,79.4616,,70.32
1363,1363,3,100,1.14,0,0,1.14,3,0,0,0,80.1648,80.1648,108292.5546,109900.0546,80.1648,,70.32
1364,1364,3,100,2.3175,1.25,1.1875,1.13,1.75,0,1.25,6.25,162.9666,156.7166,108449.2712,110063.0212,79.4616,,70.32
1365,1365,1.75,58.33,2.7925,1.75,1.6625,1.13,0,0,1.75,8.75,196.3686,187.6186,108636.8898,110259.3898,79.4616,,70.32
1366,1366,0,0,1.13,0,0,1.13,0,0,0,0,73.902,73.902,108710.7918,110333.2918,73.902,,65.4
1367,1367,0,0,1.14,0,0,1.14,0,0,0,0,69.5514,69.5514,108780.3432,110402.8432,69.5514,,61.01
1368,1368,0,0,1.12,0,0,1.12,0,0,0,0,75.3536,75.3536,108855.6968,110478.1968,75.3536,,67.28
1369,1369,0,0,1.11,0,0,1.11,0,0,0,0,69.8967,69.8967,108925.5935,110548.0935,69.8967,,62.97
1370,1370,0,0,1.11,0,0,1.11,0,0,0,0,67.3104,67.3104,108992.9039,110615.4039,67.3104,,60.64
1371,1371,0,0,1.13,0,0,1.13,0,0,0,0,65.0428,65.0428,109057.9467,110680.4467,65.0428,,57.56
1372,1372,0,0,1.13,0,0,1.13,0,0,0,0,61.3816,61.3816,109119.3283,110741.8283,61.3816,,54.32
1373,1373,0,0,0.0647,-1,-1.0753,1.14,1,0,1,5,3.0268,-1.9732,109117.3551,110744.8551,53.3064,,46.76
1374,1374,1,33.33,1.14,0,0,1.14,1,0,0,0,70.3038,70.3038,109187.6589,110815.1589,70.3038,,61.67
1375,1375,1,33.33,1.14,0,0,1.14,1,0,0,0,67.1916,67.1916,109254.8505,110882.3505,67.1916,,58.94
1376,1376,1,33.33,2.09,1,0.95,1.14,0,0,1,5,136.268,131.268,109386.1185,111018.6185,74.328,,65.2
1377,1377,0,0,1.12,0,0,1.12,0,0,0,0,56.4256,56.4256,109442.5441,111075.0441,56.4256,,50.38
1378,1378,0,0,0.0547,-1,-1.0753,1.13,1,0,1,5,1.9353,-3.0647,109439.4794,111076.9794,39.9568,,35.36
1379,1379,1,33.33,2.28,0,0,2.28,1,0,0,0,89.0568,89.0568,109528.5362,111166.0362,89.0568,,39.06
1380,1380,1,33.33,0.1295,-2,-2.1505,2.28,3,0,2,10,1.9031,-8.0969,109520.4393,111167.9393,33.516,,14.7
1381,1381,3,100,2.28,0,0,2.28,3,0,0,0,80.6208,80.6208,109601.0601,111248.5601,80.6208,,35.36
1382,1382,3,100,2.28,0,0,2.28,3,0,0,0,110.1468,110.1468,109711.2069,111358.7069,110.1468,,48.31
1383,1383,3,100,1.13,0,0,1.13,3,0,0,0,46.4543,46.4543,109757.6612,111405.1612,46.4543,,41.11
1384,1384,3,100,1.15,0,0,1.15,3,0,0,0,74.3245,74.3245,109831.9857,111479.4857,74.3245,,64.63
1385,1385,3,100,1.14,0,0,1.14,3,0,0,0,79.6518,79.6518,109911.6375,111559.1375,79.6518,,69.87
1386,1386,3,100,2.3275,1.25,1.1875,1.14,1.75,0,1.25,6.25,162.6224,156.3724,110068.0099,111721.7599,79.6518,,69.87
1387,1387,1.75,58.33,2.7925,1.75,1.6625,1.13,0,0,1.75,8.75,195.112,186.362,110254.3719,111916.8719,78.9531,,69.87
1388,1388,0,0,1.13,0,0,1.13,0,0,0,0,76.4219,76.4219,110330.7938,111993.2938,76.4219,,67.63
1389,1389,0,0,1.12,0,0,1.12,0,0,0,0,73.3824,73.3824,110404.1762,112066.6762,73.3824,,65.52
1390,1390,0,0,1.13,0,0,1.13,0,0,0,0,65.6869,65.6869,110469.8631,112132.3631,65.6869,,58.13
1391,1391,0,0,1.14,0,0,1.14,0,0,0,0,58.5846,58.5846,110528.4477,112190.9477,58.5846,,51.39
1392,1392,0,0,1.14,0,0,1.14,0,0,0,0,69.6882,69.6882,110598.1359,112260.6359,69.6882,,61.13
1393,1393,0,0,1.13,0,0,1.13,0,0,0,0,69.5176,69.5176,110667.6535,112330.1535,69.5176,,61.52
1394,1394,0,0,1.13,0,0,1.13,0,0,0,0,67.2237,67.2237,110734.8772,112397.3772,67.2237,,59.49
1395,1395,0,0,0.0647,-1,-1.0753,1.14,1,0,1,5,2.5239,-2.4761,110732.4011,112399.9011,44.4486,,38.99
1396,1396,1,33.33,1.14,0,0,1.14,1,0,0,0,66.0402,66.0402,110798.4413,112465.9413,66.0402,,57.93
1397,1397,1,33.33,1.14,0,0,1.14,1,0,0,0,69.8592,69.8592,110868.3005,112535.8005,69.8592,,61.28
1398,1398,1,33.33,2.09,1,0.95,1.14,0,0,1,5,134.9513,129.9513,110998.2518,112670.7518,73.6098,,64.57
1399,1399,0,0,1.14,0,0,1.14,0,0,0,0,66.1086,66.1086,111064.3604,112736.8604,66.1086,,57.99
1400,1400,0,0,1.14,0,0,1.14,0,0,0,0,70.1328,70.1328,111134.4932,112806.9932,70.1328,,61.52
1401,1401,0,0,1.14,0,0,1.14,0,0,0,0,55.5408,55.5408,111190.034,112862.534,55.5408,,48.72
1402,1402,0,0,0.0647,-1,-1.0753,1.14,1,0,1,5,1.3276,-3.6724,111186.3616,112863.8616,23.3814,,20.51
1403,1403,1,33.33,1.14,0,0,1.14,1,0,0,0,31.5552,31.5552,111217.9168,112895.4168,31.5552,,27.68
1404,1404,1,33.33,0.0647,-1,-1.0753,1.14,2,0,1,5,0.6654,-4.3346,111213.5822,112896.0822,11.7192,,10.28
1405,1405,2,66.67,1.2147,-1,-1.0753,2.29,3,0,1,5,26.3354,21.3354,111234.9176,112922.4176,49.6472,,21.68
1406,1406,3,100,2.29,0,0,2.29,3,0,0,0,88.0276,88.0276,111322.9452,113010.4452,88.0276,,38.44
1407,1407,3,100,2.28,0,0,2.28,3,0,0,0,88.8516,88.8516,111411.7968,113099.2968,88.8516,,38.97
1408,1408,3,100,2.29,0,0,2.29,3,0,0,0,143.2624,143.2624,111555.0592,113242.5592,143.2624,,62.56
1409,1409,3,100,1.13,0,0,1.13,3,0,0,0,78.7836,78.7836,111633.8428,113321.3428,78.7836,,69.72
1410,1410,3,100,1.13,0,0,1.13,3,0,0,0,78.7836,78.7836,111712.6264,113400.1264,78.7836,,69.72
1411,1411,3,100,2.3075,1.25,1.1875,1.12,1.75,0,1.25,6.25,160.8789,154.6289,111867.2553,113561.0053,78.0864,,69.72
1412,1412,1.75,58.33,2.8025,1.75,1.6625,1.14,0,0,1.75,8.75,195.3903,186.6403,112053.8956,113756.3956,79.4808,,69.72
1413,1413,0,0,1.14,0,0,1.14,0,0,0,0,76.8132,76.8132,112130.7088,113833.2088,76.8132,,67.38
1414,1414,0,0,1.13,0,0,1.13,0,0,0,0,71.6872,71.6872,112202.396,113904.896,71.6872,,63.44
1415,1415,0,0,1.15,0,0,1.15,0,0,0,0,63.9285,63.9285,112266.3245,113968.8245,63.9285,,55.59
1416,1416,0,0,1.14,0,0,1.14,0,0,0,0,70.0872,70.0872,112336.4117,114038.9117,70.0872,,61.48
1417,1417,0,0,1.13,0,0,1.13,0,0,0,0,60.5002,60.5002,112396.9119,114099.4119,60.5002,,53.54
1418,1418,0,0,0.0547,-1,-1.0753,1.13,1,0,1,5,2.6079,-2.3921,112394.5198,114102.0198,53.8445,,47.65
1419,1419,1,33.33,1.13,0,0,1.13,1,0,0,0,64.8959,64.8959,112459.4157,114166.9157,64.8959,,57.43
1420,1420,1,33.33,1.14,0,0,1.14,1,0,0,0,65.2422,65.2422,112524.6579,114232.1579,65.2422,,57.23
1421,1421,1,33.33,1.14,0,0,1.14,1,0,0,0,61.8792,61.8792,112586.5371,114294.0371,61.8792,,54.28
1422,1422,1,33.33,1.15,0,0,1.15,1,0,0,0,73.1055,73.1055,112659.6426,114367.1426,73.1055,,63.57
1423,1423,1,33.33,1.15,0,0,1.15,1,0,0,0,66.401,66.401,112726.0436,114433.5436,66.401,,57.74
1424,1424,1,33.33,2.09,1,0.95,1.14,0,0,1,5,134.8259,129.8259,112855.8695,114568.3695,73.5414,,64.51
1425,1425,0,0,1.12,0,0,1.12,0,0,0,0,45.9424,45.9424,112901.8119,114614.3119,45.9424,,41.02
1426,1426,0,0,0.0547,-1,-1.0753,1.13,1,0,1,5,1.8953,-3.1047,112898.7072,114616.2072,39.1319,,34.63
1427,1427,1,33.33,1.13,0,0,1.13,1,0,0,0,40.6348,40.6348,112939.342,114656.842,40.6348,,35.96
1428,1428,1,33.33,0.0447,-1,-1.0753,1.12,2,0,1,5,0.7157,-4.2843,112935.0577,114657.5577,17.92,,16
1429,1429,2,66.67,0.0447,-1,-1.0753,1.12,3,0,1,5,1.2431,-3.7569,112931.3008,114658.8008,31.1248,,27.79
1430,1430,3,100,1.12,0,0,1.12,3,0,0,0,43.6464,43.6464,112974.9472,114702.4472,43.6464,,38.97
1431,1431,3,100,2.29,0,0,2.29,3,0,0,0,91.6,91.6,113066.5472,114794.0472,91.6,,40
1432,1432,3,100,2.29,0,0,2.29,3,0,0,0,147.9569,147.9569,113214.5041,114942.0041,147.9569,,64.61
1433,1433,3,100,2.29,0,0,2.29,3,0,0,0,159.6817,159.6817,113374.1858,115101.6858,159.6817,,69.73
1434,1434,3,100,1.605,0.5,0.475,1.13,2.5,0,0.5,2.5,111.9167,109.4167,113483.6025,115213.6025,78.7949,,69.73
1435,1435,2.5,83.33,2.08,1,0.95,1.13,1.5,0,1,5,145.0384,140.0384,113623.6409,115358.6409,78.7949,,69.73
1436,1436,1.5,50,2.555,1.5,1.425,1.13,0,0,1.5,7.5,178.1601,170.6601,113794.301,115536.801,78.7949,,69.73
1437,1437,0,0,1.13,0,0,1.13,0,0,0,0,76.4897,76.4897,113870.7907,115613.2907,76.4897,,67.69
1438,1438,0,0,1.13,0,0,1.13,0,0,0,0,69.495,69.495,113940.2857,115682.7857,69.495,,61.5
1439,1439,0,0,1.12,0,0,1.12,0,0,0,0,57.6688,57.6688,113997.9545,115740.4545,57.6688,,51.49
1440,1440,0,0,1.12,0,0,1.12,0,0,0,0,68.6224,68.6224,114066.5769,115809.0769,68.6224,,61.27
1441,1441,0,0,1.13,0,0,1.13,0,0,0,0,60.5793,60.5793,114127.1562,115869.6562,60.5793,,53.61
1442,1442,0,0,1.14,0,0,1.14,0,0,0,0,65.1738,65.1738,114192.33,115934.83,65.1738,,57.17
1443,1443,0,0,1.14,0,0,1.14,0,0,0,0,67.1916,67.1916,114259.5216,116002.0216,67.1916,,58.94
1444,1444,0,0,1.14,0,0,1.14,0,0,0,0,65.037,65.037,114324.5586,116067.0586,65.037,,57.05
1445,1445,0,0,1.14,0,0,1.14,0,0,0,0,65.037,65.037,114389.5956,116132.0956,65.037,,57.05
1446,1446,0,0,1.15,0,0,1.15,0,0,0,0,70.702,70.702,114460.2976,116202.7976,70.702,,61.48
1447,1447,0,0,1.15,0,0,1.15,0,0,0,0,44.781,44.781,114505.0786,116247.5786,44.781,,38.94
1448,1448,0,0,1.14,0,0,1.14,0,0,0,0,44.3916,44.3916,114549.4702,116291.9702,44.3916,,38.94
1449,1449,0,0,1.14,0,0,1.14,0,0,0,0,34.4508,34.4508,114583.921,116326.421,34.4508,,30.22
1450,1450,0,0,1.12,0,0,1.12,0,0,0,0,33.8464,33.8464,114617.7674,116360.2674,33.8464,,30.22
1451,1451,0,0,2.28,0,0,2.28,0,0,0,0,46.7172,46.7172,114664.4846,116406.9846,46.7172,,20.49
1452,1452,0,0,0.1295,-2,-2.1505,2.28,2,0,2,10,1.0266,-8.9734,114655.5112,116408.0112,18.0804,,7.93
1453,1453,2,66.67,3,0.75,0.7125,2.29,1.25,0.0025,0.75,3.75,73.11,69.36,114724.8712,116481.1212,55.8073,,24.37
1454,1454,1.25,41.67,0.4083,-1.75,-1.8817,2.29,3,0,1.75,8.75,4.193,-4.557,114720.3142,116485.3142,23.5183,,10.27
1455,1455,3,100,1.14,0,0,1.14,3,0,0,0,24.5328,24.5328,114744.847,116509.847,24.5328,,21.52
1456,1456,3,100,1.14,0,0,1.14,3,0,0,0,69.825,69.825,114814.672,116579.672,69.825,,61.25
1457,1457,3,100,1.14,0,0,1.14,3,0,0,0,79.4124,79.4124,114894.0844,116659.0844,79.4124,,69.66
1458,1458,3,100,1.14,0,0,1.14,3,0,0,0,79.4238,79.4238,114973.5082,116738.5082,79.4238,,69.67
1459,1459,3,100,2.3275,1.25,1.1875,1.14,1.75,0,1.25,6.25,162.1569,155.9069,115129.4151,116900.6651,79.4238,,69.67
1460,1460,1.75,58.33,2.7925,1.75,1.6625,1.13,0,0,1.75,8.75,194.5535,185.8035,115315.2186,117095.2186,78.7271,,69.67
1461,1461,0,0,1.14,0,0,1.14,0,0,0,0,79.4124,79.4124,115394.631,117174.631,79.4124,,69.66
1462,1462,0,0,1.14,0,0,1.14,0,0,0,0,74.0886,74.0886,115468.7196,117248.7196,74.0886,,64.99
1463,1463,0,0,1.12,0,0,1.12,0,0,0,0,67.704,67.704,115536.4236,117316.4236,67.704,,60.45
1464,1464,0,0,1.12,0,0,1.12,0,0,0,0,72.296,72.296,115608.7196,117388.7196,72.296,,64.55
1465,1465,0,0,1.13,0,0,1.13,0,0,0,0,68.1277,68.1277,115676.8473,117456.8473,68.1277,,60.29
1466,1466,0,0,1.13,0,0,1.13,0,0,0,0,74.6026,74.6026,115751.4499,117531.4499,74.6026,,66.02
1467,1467,0,0,1.14,0,0,1.14,0,0,0,0,63.156,63.156,115814.6059,117594.6059,63.156,,55.4
1468,1468,0,0,1.14,0,0,1.14,0,0,0,0,60.819,60.819,115875.4249,117655.4249,60.819,,53.35
1469,1469,0,0,1.14,0,0,1.14,0,0,0,0,61.8906,61.8906,115937.3155,117717.3155,61.8906,,54.29
1470,1470,0,0,1.14,0,0,1.14,0,0,0,0,66.69,66.69,116004.0055,117784.0055,66.69,,58.5
1471,1471,0,0,1.14,0,0,1.14,0,0,0,0,44.46,44.46,116048.4655,117828.4655,44.46,,39
1472,1472,0,0,1.14,0,0,1.14,0,0,0,0,33.9264,33.9264,116082.3919,117862.3919,33.9264,,29.76
1473,1473,0,0,1.13,0,0,1.13,0,0,0,0,11.5938,11.5938,116093.9857,117873.9857,11.5938,,10.26
1474,1474,0,0,1.13,0,0,1.13,0,0,0,0,2.9719,2.9719,116096.9576,117876.9576,2.9719,,2.63
1475,1475,0,0,1.2147,-1,-1.0753,2.29,1,0,1,5,0.0243,-4.9757,116091.9819,117876.9819,0.0458,,0.02
1476,1476,1,33.33,0.1295,-2,-2.1505,2.28,3,0,2,10,0,-10,116081.9819,117876.9819,0,,0
1477,1477,3,100,2.28,0,0,2.28,3,0,0,0,0.9348,0.9348,116082.9167,117877.9167,0.9348,,0.41
1478,1478,3,100,2.28,0,0,2.28,3,0,0,0,4.674,4.674,116087.5907,117882.5907,4.674,,2.05
1479,1479,3,100,2.28,0,0,2.28,3,0,0,0,23.4384,23.4384,116111.0291,117906.0291,23.4384,,10.28
1480,1480,3,100,2.3,0,0,2.3,3,0,0,0,118.013,118.013,116229.0421,118024.0421,118.013,,51.31
1481,1481,3,100,1.13,0,0,1.13,3,0,0,0,75.3823,75.3823,116304.4244,118099.4244,75.3823,,66.71
1482,1482,3,100,1.605,0.5,0.475,1.13,2.5,0,0.5,2.5,111.9969,109.4969,116413.9213,118211.4213,78.8514,,69.78
1483,1483,2.5,83.33,1.605,0.5,0.475,1.13,2,0,0.5,2.5,111.9969,109.4969,116523.4182,118323.4182,78.8514,,69.78
1484,1484,2,66.67,1.3575,0.25,0.2375,1.12,1.75,0,0.25,1.25,94.7264,93.4764,116616.8946,118418.1446,78.1536,,69.78
1485,1485,1.75,58.33,2.7825,1.75,1.6625,1.12,0,0,1.75,8.75,194.1628,185.4128,116802.3074,118612.3074,78.1536,,69.78
1486,1486,0,0,1.12,0,0,1.12,0,0,0,0,66.6624,66.6624,116868.9698,118678.9698,66.6624,,59.52
1487,1487,0,0,1.12,0,0,1.12,0,0,0,0,66.6624,66.6624,116935.6322,118745.6322,66.6624,,59.52
1488,1488,0,0,1.12,0,0,1.12,0,0,0,0,71.2656,71.2656,117006.8978,118816.8978,71.2656,,63.63
1489,1489,0,0,1.12,0,0,1.12,0,0,0,0,68.9696,68.9696,117075.8674,118885.8674,68.9696,,61.58
1490,1490,0,0,0.0447,-1,-1.0753,1.12,1,0,1,5,2.0889,-2.9111,117072.9563,118887.9563,52.304,,46.7
1491,1491,1,33.33,0.0447,-1,-1.0753,1.12,2,0,1,5,1.9512,-3.0488,117069.9075,118889.9075,48.8544,,43.62
1492,1492,2,66.67,0.0547,-1,-1.0753,1.13,3,0,1,5,2.4219,-2.5781,117067.3294,118892.3294,50.0025,,44.25
1493,1493,3,100,1.13,0,0,1.13,3,0,0,0,65.201,65.201,117132.5304,118957.5304,65.201,,57.7
1494,1494,3,100,1.13,0,0,1.13,3,0,0,0,72.9415,72.9415,117205.4719,119030.4719,72.9415,,64.55
1495,1495,3,100,1.13,0,0,1.13,3,0,0,0,73.7551,73.7551,117279.227,119104.227,73.7551,,65.27
1496,1496,3,100,2.7925,1.75,1.6625,1.13,1.25,0,1.75,8.75,194.8606,186.1106,117465.3376,119299.0876,78.8514,,69.78
1497,1497,1.25,41.67,2.3175,1.25,1.1875,1.13,0,0,1.25,6.25,154.3919,148.1419,117613.4795,119453.4795,75.2806,,66.62
1498,1498,0,0,1.11,0,0,1.11,0,0,0,0,39.9378,39.9378,117653.4173,119493.4173,39.9378,,35.98
1499,1499,0,0,1.12,0,0,1.12,0,0,0,0,34.4848,34.4848,117687.9021,119527.9021,34.4848,,30.79
1500,1500,0,0,0.2295,-2,-2.1505,2.38,2,0,2,10,2.3543,-7.6457,117680.2564,119530.2564,24.4188,,10.26
1501,1501,2,66.67,1.3147,-1,-1.0753,2.39,3,0,1,5,38.9292,33.9292,117714.1856,119569.1856,70.7679,,29.61
1502,1502,3,100,1.38,0,0,1.38,3,0,0,0,49.6524,49.6524,117763.838,119618.838,49.6524,,35.98
1503,1503,3,100,2.39,0,0,2.39,3,0,0,0,115.2697,115.2697,117879.1077,119734.1077,115.2697,,48.23
1504,1504,3,100,1.13,0,0,1.13,3,0,0,0,76.4671,76.4671,117955.5748,119810.5748,76.4671,,67.67
1505,1505,3,100,1.13,0,0,1.13,3,0,0,0,78.8627,78.8627,118034.4375,119889.4375,78.8627,,69.79
